file_index,input_file,output_file,log_file,gpu_log_file,sim_start_time,task_start_time,elapsed_time(s),task_end_time,random_seed,job_id,host_name,gpu_device_id,peak_gpu_memory_used,gpu_memory_start,gpu_memory_end,job_completed,job_error_msg,input_file_size_mb,output_file_size_mb
626,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000626.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000626.EDEPSIM_2024-09-10_16:54:12_2767_30355184.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000626.EDEPSIM_2024-09-10_16:54:12_2767_30355184.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000626.EDEPSIM_2024-09-10_16:54:12_2767_30355184.gpu_mem.log,2024-09-10_13:37:10,2024-09-10_16:54:12,1326.18,2024-09-10 17:16:21,2767,30355184,nid008192,GPU-53568806-f6d4-88c5-8c8d-c48f57599dc4,43441,491,43415,True,,22.95318603515625,1367.5975952148438
550,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000550.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000550.EDEPSIM_2024-09-10_13:33:22_3333_30353725.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000550.EDEPSIM_2024-09-10_13:33:22_3333_30353725.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000550.EDEPSIM_2024-09-10_13:33:22_3333_30353725.gpu_mem.log,2024-09-10_13:33:21,2024-09-10_13:33:22,1397.32,2024-09-10 13:56:45,3333,30353725,nid008612,GPU-2e99b529-e9a7-7ec9-ad0a-9181198486b1,35461,429,35455,True,,23.856597900390625,1399.4955978393555
289,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000289.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000289.EDEPSIM_2024-09-10_16:58:09_6027_30353199.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000289.EDEPSIM_2024-09-10_16:58:09_6027_30353199.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000289.EDEPSIM_2024-09-10_16:58:09_6027_30353199.gpu_mem.log,2024-09-10_13:06:41,2024-09-10_16:58:09,1451.22,2024-09-10 17:22:24,6027,30353199,nid008381,GPU-882629f0-759e-3d94-60ae-88ebebfecaf1,59087,429,54101,True,,39.35845947265625,1634.7388000488281
760,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000760.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000760.EDEPSIM_2024-09-10_13:37:13_4029_30355184.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000760.EDEPSIM_2024-09-10_13:37:13_4029_30355184.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000760.EDEPSIM_2024-09-10_13:37:13_4029_30355184.gpu_mem.log,2024-09-10_13:37:10,2024-09-10_13:37:13,1324.02,2024-09-10 13:59:25,4029,30355184,nid008409,GPU-86832861-61ae-2696-a9ea-0e96a7e9009a,44727,429,44717,True,,22.70172119140625,1371.7327041625977
49,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000049.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000049.EDEPSIM_2024-09-10_16:18:22_89_30353198.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000049.EDEPSIM_2024-09-10_16:18:22_89_30353198.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000049.EDEPSIM_2024-09-10_16:18:22_89_30353198.gpu_mem.log,2024-09-10_12:40:09,2024-09-10_16:18:22,1406.05,2024-09-10 16:41:51,89,30353198,nid008568,GPU-e4ed0184-cb4d-0199-cd14-d5a2dfb4f31e,31337,429,31331,True,,19.617416381835938,1378.8550720214844
726,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000726.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000726.EDEPSIM_2024-09-10_16:44:48_9143_30355184.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000726.EDEPSIM_2024-09-10_16:44:48_9143_30355184.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000726.EDEPSIM_2024-09-10_16:44:48_9143_30355184.gpu_mem.log,2024-09-10_13:37:10,2024-09-10_16:44:48,2092.73,2024-09-10 17:19:45,9143,30355184,nid008408,GPU-b2c2232d-1190-088e-babc-b1a9162d880f,80109,429,80077,True,,24.637893676757812,1408.144676208496
249,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000249.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000249.EDEPSIM_2024-09-10_16:37:34_9929_30353199.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000249.EDEPSIM_2024-09-10_16:37:34_9929_30353199.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000249.EDEPSIM_2024-09-10_16:37:34_9929_30353199.gpu_mem.log,2024-09-10_13:06:42,2024-09-10_16:37:34,1455.56,2024-09-10 17:01:52,9929,30353199,nid008273,GPU-db81ba96-f8fc-b6e5-59e7-d4c5cc66163f,72007,491,67057,True,,33.66361999511719,1418.9505615234375
776,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000776.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000776.EDEPSIM_2024-09-10_16:16:42_788_30355184.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000776.EDEPSIM_2024-09-10_16:16:42_788_30355184.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000776.EDEPSIM_2024-09-10_16:16:42_788_30355184.gpu_mem.log,2024-09-10_13:37:10,2024-09-10_16:16:42,1321.09,2024-09-10 16:38:46,788,30355184,nid008409,GPU-791c260f-a676-37e2-4032-99e731092c07,46515,429,46511,True,,19.005111694335938,1336.6294021606445
907,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000907.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000907.EDEPSIM_2024-09-10_16:44:56_4912_30353197.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000907.EDEPSIM_2024-09-10_16:44:56_4912_30353197.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000907.EDEPSIM_2024-09-10_16:44:56_4912_30353197.gpu_mem.log,2024-09-10_13:38:09,2024-09-10_16:44:56,1440.52,2024-09-10 17:09:00,4912,30353197,nid008500,GPU-cafd55ea-0cdc-8d5e-c962-2ec782252cf2,65031,429,64981,True,,46.225799560546875,1576.3874740600586
795,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000795.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000795.EDEPSIM_2024-09-10_15:42:43_7890_30355184.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000795.EDEPSIM_2024-09-10_15:42:43_7890_30355184.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000795.EDEPSIM_2024-09-10_15:42:43_7890_30355184.gpu_mem.log,2024-09-10_13:37:10,2024-09-10_15:42:43,1387.98,2024-09-10 16:05:55,7890,30355184,nid008409,GPU-3d6bf50e-d4e5-6c45-1f2e-3c2e3afda273,60691,429,60681,True,,29.878631591796875,1414.054801940918
934,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000934.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000934.EDEPSIM_2024-09-10_15:33:36_60_30353197.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000934.EDEPSIM_2024-09-10_15:33:36_60_30353197.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000934.EDEPSIM_2024-09-10_15:33:36_60_30353197.gpu_mem.log,2024-09-10_13:38:10,2024-09-10_15:33:36,1474.03,2024-09-10 15:58:14,60,30353197,nid008504,GPU-e5b60963-520f-6ddc-0799-7520693c1265,55695,429,50703,True,,29.316574096679688,1491.4642333984375
489,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000489.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000489.EDEPSIM_2024-09-10_17:08:53_2520_30353725.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000489.EDEPSIM_2024-09-10_17:08:53_2520_30353725.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000489.EDEPSIM_2024-09-10_17:08:53_2520_30353725.gpu_mem.log,2024-09-10_13:33:20,2024-09-10_17:08:53,4180.72,2024-09-10 18:18:36,2520,30353725,nid008552,GPU-7c21c4a5-1fce-35b8-bb69-123ef9bcdaa8,79699,491,79683,True,,27.02923583984375,1700.0949783325195
38,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000038.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000038.EDEPSIM_2024-09-10_16:15:35_5714_30353198.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000038.EDEPSIM_2024-09-10_16:15:35_5714_30353198.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000038.EDEPSIM_2024-09-10_16:15:35_5714_30353198.gpu_mem.log,2024-09-10_12:40:09,2024-09-10_16:15:35,1345.54,2024-09-10 16:38:03,5714,30353198,nid008528,GPU-c2878c86-7a2e-1652-ecc3-b6895131481a,58395,429,58389,True,,27.694854736328125,1425.927131652832
822,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000822.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000822.EDEPSIM_2024-09-10_14:25:39_405_30353197.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000822.EDEPSIM_2024-09-10_14:25:39_405_30353197.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000822.EDEPSIM_2024-09-10_14:25:39_405_30353197.gpu_mem.log,2024-09-10_13:38:10,2024-09-10_14:25:39,1398.67,2024-09-10 14:49:01,405,30353197,nid008397,GPU-a93b49e6-521a-8423-077c-087d4ffc483b,65971,429,60983,True,,29.395675659179688,1535.2093124389648
44,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000044.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000044.EDEPSIM_2024-09-10_14:24:06_6393_30353198.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000044.EDEPSIM_2024-09-10_14:24:06_6393_30353198.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000044.EDEPSIM_2024-09-10_14:24:06_6393_30353198.gpu_mem.log,2024-09-10_12:40:09,2024-09-10_14:24:06,1289.25,2024-09-10 14:45:38,6393,30353198,nid008568,GPU-e4ed0184-cb4d-0199-cd14-d5a2dfb4f31e,40171,429,30229,True,,19.491928100585938,1307.1086883544922
208,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000208.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000208.EDEPSIM_2024-09-10_16:31:38_7559_30353199.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000208.EDEPSIM_2024-09-10_16:31:38_7559_30353199.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000208.EDEPSIM_2024-09-10_16:31:38_7559_30353199.gpu_mem.log,2024-09-10_13:06:41,2024-09-10_16:31:38,1411.45,2024-09-10 16:55:12,7559,30353199,nid008232,GPU-f092a67a-713a-5395-fb43-3ca65ada3cc6,59535,429,54559,True,,25.451950073242188,1358.8190536499023
410,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000410.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000410.EDEPSIM_2024-09-10_13:33:21_1807_30353725.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000410.EDEPSIM_2024-09-10_13:33:21_1807_30353725.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000410.EDEPSIM_2024-09-10_13:33:21_1807_30353725.gpu_mem.log,2024-09-10_13:33:20,2024-09-10_13:33:21,1575.83,2024-09-10 13:59:43,1807,30353725,nid008228,GPU-204e71f5-a293-ca54-6782-1256e37130da,46703,429,46689,True,,23.915191650390625,1411.345603942871
557,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000557.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000557.EDEPSIM_2024-09-10_16:49:50_5972_30353725.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000557.EDEPSIM_2024-09-10_16:49:50_5972_30353725.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000557.EDEPSIM_2024-09-10_16:49:50_5972_30353725.gpu_mem.log,2024-09-10_13:33:21,2024-09-10_16:49:50,1348.52,2024-09-10 17:12:21,5972,30353725,nid008612,GPU-2e99b529-e9a7-7ec9-ad0a-9181198486b1,47759,429,42741,True,,30.97003173828125,1445.8334503173828
391,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000391.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000391.EDEPSIM_2024-09-10_13:29:01_1164_30353199.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000391.EDEPSIM_2024-09-10_13:29:01_1164_30353199.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000391.EDEPSIM_2024-09-10_13:29:01_1164_30353199.gpu_mem.log,2024-09-10_13:06:42,2024-09-10_13:29:01,1401.62,2024-09-10 13:52:25,1164,30353199,nid008521,GPU-216c4518-1d38-d83d-3636-4346f1f688ba,54427,429,49477,True,,25.381637573242188,1467.512336730957
390,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000390.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000390.EDEPSIM_2024-09-10_13:06:43_2819_30353199.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000390.EDEPSIM_2024-09-10_13:06:43_2819_30353199.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000390.EDEPSIM_2024-09-10_13:06:43_2819_30353199.gpu_mem.log,2024-09-10_13:06:42,2024-09-10_13:06:43,1330.37,2024-09-10 13:29:01,2819,30353199,nid008521,GPU-216c4518-1d38-d83d-3636-4346f1f688ba,47435,429,47419,True,,19.078353881835938,1315.0563354492188
112,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000112.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000112.EDEPSIM_2024-09-10_13:26:08_2665_30353198.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000112.EDEPSIM_2024-09-10_13:26:08_2665_30353198.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000112.EDEPSIM_2024-09-10_13:26:08_2665_30353198.gpu_mem.log,2024-09-10_12:40:11,2024-09-10_13:26:08,1439.28,2024-09-10 13:50:11,2665,30353198,nid008644,GPU-c7b2744d-7184-a884-9e75-d46041f7a86d,45113,429,45107,True,,19.814727783203125,1346.0147171020508
230,/dvs_ro/cfs/cdirs/dune/www/data/2x2/simulation/productions/MiniRun5_1E19_RHC/MiniRun5_1E19_RHC.convert2h5/EDEPSIM_H5/0000000/MiniRun5_1E19_RHC.convert2h5.0000230.EDEPSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000230.EDEPSIM_2024-09-10_13:06:45_513_30353199.LARNDSIM.hdf5,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000230.EDEPSIM_2024-09-10_13:06:45_513_30353199.log,/global/cfs/cdirs/dune/users/madan12/DUNE_nesap/pre-post-hackathon/larnd-sim-output-80GB-post-hackathon2024/MiniRun5_1E19_RHC.convert2h5.0000230.EDEPSIM_2024-09-10_13:06:45_513_30353199.gpu_mem.log,2024-09-10_13:06:41,2024-09-10_13:06:45,1330.37,2024-09-10 13:29:01,513,30353199,nid008232,GPU-74166cb0-4962-9093-bc22-c764465a39c4,41299,3,41287,True,,25.979827880859375,1378.0891799926758
